from_year,to_year,from_seccion,from_seccion_nombre,to_seccion,to_seccion_nombre,count
2017,2025,23,TERCERO ARRIBA,017,ROQUE SAENZ PEÑA,18
2017,2025,3,COLON,005,GENERAL ROCA,18
2017,2025,4,CRUZ DEL EJE,025,TULUMBA,18
2017,2025,5,GENERAL ROCA,006,GRAL SAN MARTIN,18
2017,2025,21,SANTA MARIA,008,JUAREZ CELMAN,17
2017,2025,4,CRUZ DEL EJE,009,MARCOS JUAREZ,17
2017,2025,4,CRUZ DEL EJE,024,TOTORAL,17
2017,2025,5,GENERAL ROCA,019,SAN JAVIER,17
2017,2025,9,MARCOS JUAREZ,004,CRUZ DEL EJE,17
2017,2025,16,RIO SEGUNDO,025,TULUMBA,16
2017,2025,20,SAN JUSTO,015,RIO SECO,16
2017,2025,22,SOBREMONTE,024,TOTORAL,16
2017,2025,25,TULUMBA,023,TERCERO ARRIBA,16
2017,2025,5,GENERAL ROCA,018,SAN ALBERTO,16
2017,2025,6,GRAL SAN MARTIN,007,ISCHILIN,16
2017,2025,11,POCHO,021,SANTA MARIA,15
2017,2025,14,RIO PRIMERO,004,CRUZ DEL EJE,15
2017,2025,14,RIO PRIMERO,007,ISCHILIN,15
2017,2025,15,RIO SECO,023,TERCERO ARRIBA,15
2017,2025,10,MINAS,018,SAN ALBERTO,14
2017,2025,17,ROQUE SAENZ PEÑA,019,SAN JAVIER,14
2017,2025,19,SAN JAVIER,007,ISCHILIN,14
2017,2025,24,TOTORAL,006,GRAL SAN MARTIN,14
2017,2025,24,TOTORAL,013,RIO CUARTO,14
2017,2025,24,TOTORAL,020,SAN JUSTO,14
2017,2025,25,TULUMBA,020,SAN JUSTO,14
2017,2025,5,GENERAL ROCA,009,MARCOS JUAREZ,14
2017,2025,5,GENERAL ROCA,026,UNION,14
2017,2025,7,ISCHILIN,002,CALAMUCHITA,14
2017,2025,7,ISCHILIN,023,TERCERO ARRIBA,14
2017,2025,15,RIO SECO,007,ISCHILIN,13
2017,2025,18,SAN ALBERTO,008,JUAREZ CELMAN,13
2017,2025,18,SAN ALBERTO,016,RIO SEGUNDO,13
2017,2025,19,SAN JAVIER,016,RIO SEGUNDO,13
2017,2025,2,CALAMUCHITA,005,GENERAL ROCA,13
2017,2025,20,SAN JUSTO,025,TULUMBA,13
2017,2025,21,SANTA MARIA,017,ROQUE SAENZ PEÑA,13
2017,2025,4,CRUZ DEL EJE,026,UNION,13
2017,2025,11,POCHO,013,RIO CUARTO,12
2017,2025,15,RIO SECO,006,GRAL SAN MARTIN,12
2017,2025,2,CALAMUCHITA,024,TOTORAL,12
2017,2025,7,ISCHILIN,018,SAN ALBERTO,12
2017,2025,14,RIO PRIMERO,019,SAN JAVIER,11
2017,2025,15,RIO SECO,009,MARCOS JUAREZ,11
2017,2025,16,RIO SEGUNDO,015,RIO SECO,11
2017,2025,18,SAN ALBERTO,007,ISCHILIN,11
2017,2025,18,SAN ALBERTO,009,MARCOS JUAREZ,11
2017,2025,18,SAN ALBERTO,023,TERCERO ARRIBA,11
2017,2025,19,SAN JAVIER,014,RIO PRIMERO,11
2017,2025,21,SANTA MARIA,024,TOTORAL,11
2017,2025,24,TOTORAL,004,CRUZ DEL EJE,11
2017,2025,6,GRAL SAN MARTIN,024,TOTORAL,11
2017,2025,8,JUAREZ CELMAN,018,SAN ALBERTO,11
2017,2025,11,POCHO,004,CRUZ DEL EJE,10
2017,2025,13,RIO CUARTO,024,TOTORAL,10
2017,2025,15,RIO SECO,004,CRUZ DEL EJE,10
2017,2025,18,SAN ALBERTO,017,ROQUE SAENZ PEÑA,10
2017,2025,18,SAN ALBERTO,026,UNION,10
2017,2025,19,SAN JAVIER,023,TERCERO ARRIBA,10
2017,2025,22,SOBREMONTE,023,TERCERO ARRIBA,10
2017,2025,25,TULUMBA,019,SAN JAVIER,10
2017,2025,25,TULUMBA,026,UNION,10
2017,2025,26,UNION,007,ISCHILIN,10
2017,2025,26,UNION,014,RIO PRIMERO,10
2017,2025,4,CRUZ DEL EJE,011,POCHO,10
2017,2025,4,CRUZ DEL EJE,015,RIO SECO,10
2017,2025,7,ISCHILIN,009,MARCOS JUAREZ,10
2017,2025,7,ISCHILIN,013,RIO CUARTO,10
2017,2025,9,MARCOS JUAREZ,007,ISCHILIN,10
2017,2025,13,RIO CUARTO,011,POCHO,9
2017,2025,17,ROQUE SAENZ PEÑA,020,SAN JUSTO,9
2017,2025,18,SAN ALBERTO,010,MINAS,9
2017,2025,2,CALAMUCHITA,017,ROQUE SAENZ PEÑA,9
2017,2025,20,SAN JUSTO,017,ROQUE SAENZ PEÑA,9
2017,2025,23,TERCERO ARRIBA,005,GENERAL ROCA,9
2017,2025,23,TERCERO ARRIBA,015,RIO SECO,9
2017,2025,24,TOTORAL,023,TERCERO ARRIBA,9
2017,2025,25,TULUMBA,002,CALAMUCHITA,9
2017,2025,25,TULUMBA,018,SAN ALBERTO,9
2017,2025,4,CRUZ DEL EJE,008,JUAREZ CELMAN,9
2017,2025,6,GRAL SAN MARTIN,015,RIO SECO,9
2017,2025,12,PUNILLA,005,GENERAL ROCA,8
2017,2025,14,RIO PRIMERO,009,MARCOS JUAREZ,8
2017,2025,15,RIO SECO,026,UNION,8
2017,2025,16,RIO SEGUNDO,017,ROQUE SAENZ PEÑA,8
2017,2025,21,SANTA MARIA,005,GENERAL ROCA,8
2017,2025,22,SOBREMONTE,012,PUNILLA,8
2017,2025,23,TERCERO ARRIBA,007,ISCHILIN,8
2017,2025,25,TULUMBA,006,GRAL SAN MARTIN,8
2017,2025,5,GENERAL ROCA,016,RIO SEGUNDO,8
2017,2025,6,GRAL SAN MARTIN,005,GENERAL ROCA,8
2017,2025,6,GRAL SAN MARTIN,025,TULUMBA,8
2017,2025,7,ISCHILIN,015,RIO SECO,8
2017,2025,8,JUAREZ CELMAN,004,CRUZ DEL EJE,8
2017,2025,8,JUAREZ CELMAN,014,RIO PRIMERO,8
2017,2025,9,MARCOS JUAREZ,005,GENERAL ROCA,8
2017,2025,10,MINAS,016,RIO SEGUNDO,7
2017,2025,10,MINAS,019,SAN JAVIER,7
2017,2025,12,PUNILLA,022,SOBREMONTE,7
2017,2025,16,RIO SEGUNDO,005,GENERAL ROCA,7
2017,2025,16,RIO SEGUNDO,011,POCHO,7
2017,2025,2,CALAMUCHITA,015,RIO SECO,7
2017,2025,21,SANTA MARIA,022,SOBREMONTE,7
2017,2025,23,TERCERO ARRIBA,024,TOTORAL,7
2017,2025,25,TULUMBA,004,CRUZ DEL EJE,7
2017,2025,26,UNION,015,RIO SECO,7
2017,2025,26,UNION,024,TOTORAL,7
2017,2025,5,GENERAL ROCA,004,CRUZ DEL EJE,7
2017,2025,5,GENERAL ROCA,014,RIO PRIMERO,7
2017,2025,7,ISCHILIN,026,UNION,7
2017,2025,13,RIO CUARTO,007,ISCHILIN,6
2017,2025,13,RIO CUARTO,025,TULUMBA,6
2017,2025,14,RIO PRIMERO,008,JUAREZ CELMAN,6
2017,2025,14,RIO PRIMERO,018,SAN ALBERTO,6
2017,2025,15,RIO SECO,002,CALAMUCHITA,6
2017,2025,19,SAN JAVIER,025,TULUMBA,6
2017,2025,22,SOBREMONTE,021,SANTA MARIA,6
2017,2025,24,TOTORAL,019,SAN JAVIER,6
2017,2025,25,TULUMBA,013,RIO CUARTO,6
2017,2025,26,UNION,025,TULUMBA,6
2017,2025,4,CRUZ DEL EJE,022,SOBREMONTE,6
2017,2025,6,GRAL SAN MARTIN,022,SOBREMONTE,6
2017,2025,7,ISCHILIN,008,JUAREZ CELMAN,6
2017,2025,11,POCHO,002,CALAMUCHITA,5
2017,2025,13,RIO CUARTO,022,SOBREMONTE,5
2017,2025,14,RIO PRIMERO,022,SOBREMONTE,5
2017,2025,15,RIO SECO,008,JUAREZ CELMAN,5
2017,2025,15,RIO SECO,013,RIO CUARTO,5
2017,2025,18,SAN ALBERTO,025,TULUMBA,5
2017,2025,19,SAN JAVIER,005,GENERAL ROCA,5
2017,2025,19,SAN JAVIER,024,TOTORAL,5
2017,2025,2,CALAMUCHITA,007,ISCHILIN,5
2017,2025,2,CALAMUCHITA,010,MINAS,5
2017,2025,2,CALAMUCHITA,011,POCHO,5
2017,2025,22,SOBREMONTE,004,CRUZ DEL EJE,5
2017,2025,23,TERCERO ARRIBA,022,SOBREMONTE,5
2017,2025,23,TERCERO ARRIBA,025,TULUMBA,5
2017,2025,24,TOTORAL,002,CALAMUCHITA,5
2017,2025,24,TOTORAL,026,UNION,5
2017,2025,4,CRUZ DEL EJE,017,ROQUE SAENZ PEÑA,5
2017,2025,7,ISCHILIN,019,SAN JAVIER,5
2017,2025,9,MARCOS JUAREZ,015,RIO SECO,5
2017,2025,9,MARCOS JUAREZ,024,TOTORAL,5
2017,2025,9,MARCOS JUAREZ,025,TULUMBA,5
2017,2025,10,MINAS,020,SAN JUSTO,4
2017,2025,11,POCHO,006,GRAL SAN MARTIN,4
2017,2025,14,RIO PRIMERO,010,MINAS,4
2017,2025,15,RIO SECO,018,SAN ALBERTO,4
2017,2025,17,ROQUE SAENZ PEÑA,014,RIO PRIMERO,4
2017,2025,17,ROQUE SAENZ PEÑA,018,SAN ALBERTO,4
2017,2025,17,ROQUE SAENZ PEÑA,025,TULUMBA,4
2017,2025,19,SAN JAVIER,017,ROQUE SAENZ PEÑA,4
2017,2025,22,SOBREMONTE,006,GRAL SAN MARTIN,4
2017,2025,22,SOBREMONTE,014,RIO PRIMERO,4
2017,2025,22,SOBREMONTE,016,RIO SEGUNDO,4
2017,2025,24,TOTORAL,009,MARCOS JUAREZ,4
2017,2025,6,GRAL SAN MARTIN,011,POCHO,4
2017,2025,8,JUAREZ CELMAN,025,TULUMBA,4
2017,2025,10,MINAS,007,ISCHILIN,3
2017,2025,10,MINAS,013,RIO CUARTO,3
2017,2025,10,MINAS,014,RIO PRIMERO,3
2017,2025,10,MINAS,023,TERCERO ARRIBA,3
2017,2025,13,RIO CUARTO,010,MINAS,3
2017,2025,15,RIO SECO,019,SAN JAVIER,3
2017,2025,17,ROQUE SAENZ PEÑA,004,CRUZ DEL EJE,3
2017,2025,19,SAN JAVIER,010,MINAS,3
2017,2025,2,CALAMUCHITA,022,SOBREMONTE,3
2017,2025,20,SAN JUSTO,011,POCHO,3
2017,2025,22,SOBREMONTE,013,RIO CUARTO,3
2017,2025,22,SOBREMONTE,020,SAN JUSTO,3
2017,2025,23,TERCERO ARRIBA,011,POCHO,3
2017,2025,24,TOTORAL,008,JUAREZ CELMAN,3
2017,2025,24,TOTORAL,017,ROQUE SAENZ PEÑA,3
2017,2025,24,TOTORAL,022,SOBREMONTE,3
2017,2025,25,TULUMBA,008,JUAREZ CELMAN,3
2017,2025,25,TULUMBA,009,MARCOS JUAREZ,3
2017,2025,26,UNION,010,MINAS,3
2017,2025,26,UNION,011,POCHO,3
2017,2025,26,UNION,022,SOBREMONTE,3
2017,2025,7,ISCHILIN,010,MINAS,3
2017,2025,8,JUAREZ CELMAN,024,TOTORAL,3
2017,2025,10,MINAS,006,GRAL SAN MARTIN,2
2017,2025,11,POCHO,016,RIO SEGUNDO,2
2017,2025,11,POCHO,023,TERCERO ARRIBA,2
2017,2025,13,RIO CUARTO,015,RIO SECO,2
2017,2025,14,RIO PRIMERO,005,GENERAL ROCA,2
2017,2025,15,RIO SECO,005,GENERAL ROCA,2
2017,2025,16,RIO SEGUNDO,010,MINAS,2
2017,2025,17,ROQUE SAENZ PEÑA,024,TOTORAL,2
2017,2025,18,SAN ALBERTO,014,RIO PRIMERO,2
2017,2025,18,SAN ALBERTO,015,RIO SECO,2
2017,2025,19,SAN JAVIER,015,RIO SECO,2
2017,2025,2,CALAMUCHITA,025,TULUMBA,2
2017,2025,22,SOBREMONTE,002,CALAMUCHITA,2
2017,2025,22,SOBREMONTE,018,SAN ALBERTO,2
2017,2025,22,SOBREMONTE,026,UNION,2
2017,2025,24,TOTORAL,010,MINAS,2
2017,2025,4,CRUZ DEL EJE,005,GENERAL ROCA,2
2017,2025,5,GENERAL ROCA,011,POCHO,2
2017,2025,5,GENERAL ROCA,022,SOBREMONTE,2
2017,2025,6,GRAL SAN MARTIN,010,MINAS,2
2017,2025,7,ISCHILIN,005,GENERAL ROCA,2
2017,2025,8,JUAREZ CELMAN,007,ISCHILIN,2
2017,2025,8,JUAREZ CELMAN,015,RIO SECO,2
2017,2025,9,MARCOS JUAREZ,011,POCHO,2
2017,2025,10,MINAS,009,MARCOS JUAREZ,1
2017,2025,10,MINAS,015,RIO SECO,1
2017,2025,10,MINAS,025,TULUMBA,1
2017,2025,10,MINAS,026,UNION,1
2017,2025,11,POCHO,005,GENERAL ROCA,1
2017,2025,11,POCHO,007,ISCHILIN,1
2017,2025,11,POCHO,008,JUAREZ CELMAN,1
2017,2025,11,POCHO,014,RIO PRIMERO,1
2017,2025,11,POCHO,024,TOTORAL,1
2017,2025,11,POCHO,026,UNION,1
2017,2025,14,RIO PRIMERO,011,POCHO,1
2017,2025,14,RIO PRIMERO,017,ROQUE SAENZ PEÑA,1
2017,2025,15,RIO SECO,011,POCHO,1
2017,2025,15,RIO SECO,017,ROQUE SAENZ PEÑA,1
2017,2025,16,RIO SEGUNDO,022,SOBREMONTE,1
2017,2025,17,ROQUE SAENZ PEÑA,011,POCHO,1
2017,2025,18,SAN ALBERTO,022,SOBREMONTE,1
2017,2025,18,SAN ALBERTO,024,TOTORAL,1
2017,2025,19,SAN JAVIER,022,SOBREMONTE,1
2017,2025,20,SAN JUSTO,022,SOBREMONTE,1
2017,2025,22,SOBREMONTE,008,JUAREZ CELMAN,1
2017,2025,22,SOBREMONTE,009,MARCOS JUAREZ,1
2017,2025,24,TOTORAL,005,GENERAL ROCA,1
2017,2025,25,TULUMBA,005,GENERAL ROCA,1
2017,2025,25,TULUMBA,010,MINAS,1
2017,2025,25,TULUMBA,017,ROQUE SAENZ PEÑA,1
2017,2025,5,GENERAL ROCA,010,MINAS,1
2017,2025,5,GENERAL ROCA,015,RIO SECO,1
2017,2025,5,GENERAL ROCA,024,TOTORAL,1
2017,2025,5,GENERAL ROCA,025,TULUMBA,1
2017,2025,7,ISCHILIN,017,ROQUE SAENZ PEÑA,1
2017,2025,8,JUAREZ CELMAN,010,MINAS,1
2017,2025,9,MARCOS JUAREZ,022,SOBREMONTE,1
